 destination distance_m duration_s origin v_ave_kmph
212 61301 632350.0 21179.0 55170 107.486661315454
213 63202 1089277.0 49618.0 82300 79.03174654359304
214 37851 603838.0 22293.0 29080 97.51118288251921
215 22909 1548543.0 49354.0 70044 112.95446772298092
216 77539 1668856.0 64932.0 62730 92.52574385510997
217 42950 125573.0 5741.0 9780 78.74286709632469
218 84640 2869045.0 92515.0 43002 111.64202561746744
219 36780 1955024.0 71667.0 70760 98.20539997488385
220 95824 2799782.0 92192.0 26344 109.32852308226308
221 29829 1781033.0 59367.0 54667 108.0013947142352
222 28973 2564390.0 93390.0 32563 98.85216832637327
223 73816 1917560.0 75940.0 70390 90.90355543850409
224 27920 2740414.0 89158.0 78870 110.65176877004869
225 72573 1116884.0 39347.0 54964 102.1877754339594
226 35811 746489.0 23681.0 70404 113.48171107639037
227 70710 1494870.0 50394.0 66960 106.78914156447195
228 32452 2542026.0 92285.0 52980 99.1633916671182
229 41132 2996776.0 101742.0 78438 106.0367753730023
230 74110 1151450.0 39070.0 36258 106.09726132582544
231 84166 1716289.0 83145.0 91039 74.3116290817247
232 89358 737250.0 25028.0 94390 106.0452293431357
233 24500 3219856.0 124372.0 67330 93.20009005242338
234 66636 1313993.0 43457.0 43780 108.85184895413856
235 89108 2819196.0 106542.0 55508 95.2591991890522
236 22755 4324931.0 138511.0 20196 112.40805134610248
237 76020 3327508.0 108253.0 97138 110.65770740764692
238 62037 1336912.0 44919.0 29047 107.14582248046484
239 60550 3301988.0 104999.0 97206 113.21209535328907
240 95654 3901159.0 123070.0 36555 114.11531973673522
241 58730 2651881.0 92274.0 24316 103.46112230964305
242 87929 4139762.0 171021.0 43850 87.14218253898646
243 25942 559350.0 19464.0 29360 103.45561035758324
244 38780 972985.0 37508.0 63560 93.38663751732963
245 80008 2982735.0 109417.0 95760 98.1369074275478
246 40411 2694831.0 103057.0 71160 94.13617318571276
247 89603 2409598.0 87126.0 63440 99.56330831209972
248 21379 49982.0 2549.0 13273 70.590506080816
249 79204 1743252.0 64868.0 74577 96.74580995251895
250 91570 2338374.0 87424.0 36577 96.29102306002927
251 70640 1043986.0 33708.0 30738 111.49725881096478
252 95750 3630143.0 131238.0 49070 99.57874091345495
253 68430 1972050.0 65334.0 20720 108.6628707870328
254 41100 1583409.0 93068.0 91060 61.24846778699446
255 92060 4347998.0 139298.0 20748 112.36911369868916
256 60685 1194075.0 39690.0 30019 108.3061224489796
257 78802 1805218.0 60713.0 62563 107.04107522276941
258 97297 1450560.0 56792.0 61508 91.94985209184392
259 63892 3013331.0 106339.0 30540 102.01329333546488
260 85516 5437249.0 235800.0 9120 83.01143511450383
261 28048 6509016.0 315862.0 86998 74.18574440736778
262 73080 2061972.0 74271.0 58087 99.946132406996
263 30415 2520769.0 87585.0 89888 103.61098818290805
264 96536 3945726.0 142483.0 93610 99.69339219415647
265 97206 3354757.0 107269.0 74567 112.5872824394746
266 24335 4474144.0 201464.0 91090 79.94936266529008
267 52953 1779198.0 69039.0 32599 92.77528353539304
268 67853 2875826.0 93381.0 38990 110.86809522279694
269 54650 1859585.0 60856.0 36370 110.00568555278034
270 29333 1549010.0 49628.0 75380 112.36471346820343
271 30756 2951468.0 105975.0 62388 100.26218259023355
272 14380 6042470.0 230067.0 55268 94.55024840589917
273 62980 3418273.0 126003.0 93625 97.66261755672484
274 81476 5997209.0 240410.0 58931 89.80471860571524
275 42186 1439768.0 46830.0 4720 110.6804356181935
276 5400 5640068.0 225062.0 42488 90.21622841705843
277 54810 1920148.0 61491.0 81123 112.41535834512369
278 51609 2713069.0 98273.0 39281 99.38689568854107
279 76900 1958220.0 105598.0 23940 66.75876437053732
280 50673 312077.0 12855.0 54620 87.3961260210035
281 22940 2957366.0 95244.0 32574 111.7815043467305
282 79800 799654.0 26320.0 40300 109.3751671732523
283 87025 1031763.0 39112.0 67140 94.96693597872776
284 76301 1830625.0 58862.0 48895 111.96102748802284
285 29019 3747410.0 138338.0 40360 97.51966921597824
286 76112 2868949.0 95927.0 83554 107.66745963076087
287 45133 691331.0 23940.0 62610 103.95954887218046
288 53590 1510376.0 51435.0 75685 105.71310586176727
289 26236 2797616.0 93518.0 67194 107.69496353643149
290 43016 1752772.0 57238.0 76121 110.24108459415072
291 40162 1377980.0 46784.0 6880 106.03471272229822
292 65250 1500690.0 49058.0 31604 110.12442415100493
293 39630 1144866.0 36353.0 40513 113.37489615712595
294 62856 905972.0 31052.0 29636 105.0334664433853
295 63732 931782.0 33131.0 55066 101.2470254444478
296 21220 4487266.0 161208.0 29286 100.2069227333631
297 87086 3323770.0 112939.0 94555 105.94721044103454
298 26820 2340250.0 100365.0 85294 83.94260947541473
299 72540 1254123.0 43367.0 54420 104.1077962506053
300 91725 1163505.0 51551.0 25790 81.25192527788015
301 63722 3334747.0 146598.0 62900 81.8912208897802
302 66058 2660083.0 93079.0 58158 102.88355912719305
303 22183 3477302.0 117285.0 78399 106.73391482286738
304 28063 197968.0 8690.0 44220 82.01205983889528
305 37147 4010478.0 142509.0 54067 101.31094036166135
306 22106 3503176.0 114170.0 84624 110.4618866602435
307 46615 843185.0 29260.0 55347 103.74114832535885
308 25324 401529.0 13750.0 40771 105.12759272727273
309 15340 836345.0 29008.0 60156 103.79350523993382
310 26340 2314188.0 80364.0 50100 103.66677616843359
311 21188 1393932.0 67438.0 79050 74.41138823808538
312 21010 930144.0 31615.0 48309 105.91549580895143
313 39180 728086.0 26500.0 32410 98.9097962264151
314 14100 229894.0 8178.0 80318 101.20058694057226
315 71109 2288303.0 74351.0 10020 110.79731005635432
316 30382 6251996.0 311098.0 66496 72.34757407633606
317 80194 321885.0 16845.0 90123 68.79109528049868
318 88756 7497589.0 291226.0 65290 92.68169874942484
319 47778 4374014.0 191208.0 78434 82.352466423999
320 66427 953594.0 31325.0 38080 109.59101037509977
321 53338 4665622.0 186184.0 66463 90.21311820564604
322 34431 2904212.0 96327.0 87315 108.53824161450059
323 37746 2752767.0 97847.0 62555 101.28017414943741
324 36990 3387862.0 117476.0 43462 103.81953079777998
325 72370 649750.0 22015.0 30140 106.25028389734273
326 26880 299655.0 20248.0 67900 53.27726195179771
327 21298 1481208.0 49077.0 34608 108.65270493306437
328 44630 2045947.0 68110.0 58790 108.13990897078257
329 94273 3332898.0 120017.0 38033 99.9727771898981
330 72205 903052.0 29695.0 40050 109.47927933995622
331 56350 2797918.0 94763.0 85296 106.29153572596898
332 71259 2796596.0 109101.0 29950 92.27913218027331
333 72340 1104684.0 35988.0 68010 110.50523507835943
334 40897 519840.0 23732.0 44960 78.85656497556043
335 85514 3824010.0 151714.0 68700 90.739391222959
336 24620 629150.0 23544.0 30189 96.20030581039757
337 34147 4301034.0 174444.0 89673 88.76041824310379
338 22046 2419321.0 78040.0 78660 111.60373654536137
339 58946 5165534.0 203633.0 34802 91.32077020915077
340 29067 3396836.0 121169.0 61671 100.9219321773721
341 85519 257841.0 12331.0 63756 75.27593869110372
342 37863 828789.0 28047.0 21140 106.38001925339607
343 85020 3183600.0 120963.0 29060 94.74765010788424
344 39200 295949.0 13256.0 26530 80.37238986119493
345 90506 2731265.0 86230.0 50318 114.02706714600487
346 32606 3363354.0 109788.0 83240 110.28595474915292
347 27018 1068931.0 36923.0 13310 104.22098962706171
348 34972 2839933.0 94905.0 88349 107.72623992413469
349 30970 3372462.0 110908.0 61458 109.4678760774696
350 60921 3669032.0 129110.0 41930 102.30435442645805
351 62926 1172484.0 38244.0 22908 110.36874803890808
352 34140 3861378.0 138331.0 40900 100.4905682746456
353 86423 165551.0 7745.0 51167 76.9507553260168
354 39790 3133860.0 112991.0 68100 99.84774008549354
355 78964 976194.0 43591.0 59023 80.61981601706775
356 62900 3836400.0 185216.0 75970 74.56720801658605
357 44980 3184066.0 111206.0 37620 103.0757117421722
358 64758 6711737.0 258540.0 70110 93.45653747969368
359 90358 2835560.0 103909.0 42367 98.23995996496937
360 68406 2590090.0 82012.0 93607 113.69463005413841
361 83220 3182286.0 103437.0 30820 110.75562516314278
362 71510 1436576.0 69806.0 89602 74.08637652923818
363 78481 1664704.0 56356.0 82017 106.34066292852582
364 28978 3884502.0 135931.0 64618 102.87724801553728
365 55716 2142985.0 71059.0 30565 108.5681757412854
366 26760 5649828.0 218640.0 58891 93.02680570801316
367 26730 2391131.0 79478.0 29056 108.3076021037268
368 43697 3618382.0 123169.0 55270 105.7585528826247
369 85778 2166070.0 70363.0 32695 110.82318832340864
370 29950 392489.0 20208.0 24170 69.92084323040379
371 84624 3028714.0 115600.0 60390 94.31981314878892
372 89774 6975736.0 272421.0 58390 92.18323697512308
373 22550 7523750.0 285519.0 89969 94.86408960524521
374 88841 5877578.0 261766.0 41303 80.83280792769115
375 72320 2316539.0 82266.0 37545 101.37286849974474
376 84270 5445996.0 213230.0 55269 91.94571870749891
377 50255 1239724.0 44465.0 71161 100.37122230968178
378 93650 1524858.0 50332.0 83029 109.06558054518
379 61110 448148.0 15422.0 54765 104.61242381014135
380 21060 1086980.0 37535.0 30188 104.25277740775276
381 80090 1171994.0 45533.0 31124 92.66199020490632
382 88250 2618373.0 88990.0 97203 105.9236183840881
383 85339 3769829.0 124107.0 20410 109.35228794507964
384 97069 4328576.0 160274.0 41105 97.22645968778471
385 2830 4821618.0 168905.0 71236 102.76679079956189
386 23078 737473.0 54414.0 83100 48.79080383724777
387 48313 1938838.0 63200.0 32896 110.44013924050631
388 87089 7210700.0 280788.0 86284 92.4488225992564
389 14735 697348.0 24450.0 45402 102.67700613496928
390 90620 3239034.0 103877.0 60030 112.25316865138578
391 92772 1633999.0 208116.0 40275 28.264988756270537
392 55020 51235.0 2424.0 55406 76.09158415841586
393 38700 3643768.0 226568.0 62528 57.89681155326437
394 89515 3133066.0 100938.0 72160 111.74223384651964
395 39790 7092880.0 269399.0 23473 94.78271263070762
396 47443 3184526.0 109601.0 9839 104.60026459612594
397 59026 1650938.0 56518.0 97430 105.15900774974344
398 70905 1712442.0 55856.0 32180 110.36936407906045
399 31050 304949.0 10960.0 36250 100.16572992700728
400 99520 7895646.0 307780.0 53469 92.35273766976412
401 53770 3790396.0 132855.0 20210 102.70916111550189
402 30476 1150972.0 54820.0 38192 75.58371397300256
403 29294 2794379.0 109632.0 71640 91.75938047285463
404 79931 2470919.0 84740.0 54940 104.97177720084964
405 44269 2625962.0 88562.0 81271 106.74401210451435
406 30900 3600340.0 142143.0 23280 91.18439880964942
407 72776 1033577.0 39682.0 81044 93.7673806763772
408 81318 3276131.0 115730.0 30374 101.91023589389096
409 34361 5772926.0 225964.0 74183 91.97276380308368
410 80331 2082158.0 101471.0 28600 73.87104492909305
411 62840 3235981.0 103957.0 99323 112.0610598612888
412 52794 520397.0 17449.0 42315 107.36599232047682
413 35046 1215676.0 39988.0 73026 109.44367310193056
414 83620 3947868.0 129817.0 20736 109.47968910081114
415 22455 5906361.0 225414.0 42298 94.32821208975487
416 91320 2540626.0 84481.0 67113 108.26403096554256
417 86479 2868686.0 104963.0 90450 98.38961919914637
418 40883 6966291.0 267712.0 86621 93.67771186947166
419 66058 564332.0 19495.0 62757 104.21109002308285
420 45610 3422030.0 112531.0 32695 109.4747936124268
421 82154 3803597.0 130133.0 20196 105.22272751723236
422 33200 2301101.0 103189.0 53309 80.27952204207814
423 61605 2209720.0 74069.0 64634 107.39974888279846
424 80016 1145917.0 35099.0 73080 117.53329724493574
425 58949 5646964.0 220234.0 22045 92.30668470808321
426 43804 962720.0 35454.0 54929 97.75461160940935
427 44860 2284000.0 75917.0 81144 108.30775715584127
428 60956 2177851.0 71885.0 26174 109.0667538429436
429 22850 3115608.0 105613.0 89606 106.20083512446385
430 37278 1912309.0 69481.0 73173 99.08194182582287
431 27810 2105820.0 67642.0 75150 112.07462818958635
432 31205 2793340.0 99111.0 44760 101.46223930744316
433 22139 1271634.0 43948.0 37170 104.16588695731319
434 29920 2274282.0 74090.0 88598 110.50634633553786
435 76900 1694408.0 61475.0 76246 99.22519398129322
436 29191 2687816.0 113687.0 91490 85.11208493495299
437 45647 2950648.0 98287.0 35027 108.07464669793563
438 68801 2275386.0 72545.0 99343 112.91459921428076
439 15909 2549069.0 83210.0 79708 110.2829996394664
440 92515 3289675.0 111582.0 93557 106.13566704307148
441 59854 471362.0 17392.0 99034 97.56803127874883
442 52930 1749194.0 63436.0 79608 99.26695251907437
443 58116 656817.0 27700.0 89860 85.36249819494586
444 24315 638192.0 22566.0 30070 101.81207125764423
445 72474 1506969.0 51870.0 88776 104.59009832272993
446 3020 3201348.0 117575.0 84105 98.0212868381884
447 57400 1619040.0 52991.0 40904 109.9912060538582
448 31137 186237.0 10043.0 22536 66.75825948421786
449 68424 1684759.0 58231.0 26344 104.15641840256909
450 43356 3641252.0 118003.0 22636 111.08621984186844
451 86289 1777351.0 62740.0 67250 101.98379980873446
452 31125 3370550.0 112028.0 23456 108.31202913557324
453 69203 330094.0 17473.0 94180 68.00998111371831
454 62329 3196048.0 104716.0 98507 109.87597692807213
455 38048 749222.0 25760.0 47987 104.70493788819876
456 38853 1579517.0 59370.0 77013 95.77667508842848
457 54459 3469929.0 112726.0 94613 110.815112751273
458 31074 1562142.0 56938.0 80480 98.76903298324494
459 66610 2268646.0 78385.0 20284 104.19245518913056
460 34530 6807767.0 264648.0 63773 92.60588101931623
461 33980 2328881.0 77281.0 1940 108.48684152637777
462 77517 1979432.0 65852.0 25083 108.21167466439896
463 61196 2100991.0 92276.0 88930 81.96679093155315
464 40314 744086.0 27165.0 87440 98.60885698509114
465 80102 831153.0 25816.0 68120 115.90295940502016
466 61943 424839.0 14214.0 52760 107.59957788096243
467 60955 3494851.0 125954.0 68080 99.88935325595058
468 93140 4143790.0 129640.0 34636 115.06976241900648
469 6140 4050904.0 137210.0 78174 106.2841950295168
470 43130 813629.0 27746.0 23897 105.56708714769695
471 94545 3869236.0 123207.0 48260 113.05566729163117
472 48760 3652439.0 133513.0 91274 98.48314695947212
473 44820 4108138.0 149509.0 86992 98.91910721093714
474 35174 1873826.0 65771.0 59192 102.56455884812456
475 32618 510949.0 18691.0 36830 98.41187737413729
476 87505 1138702.0 35984.0 20796 113.92083148065808
477 32405 1784988.0 60424.0 67179 106.34775585859924
478 41640 4188759.0 134667.0 98508 111.97644857314712
479 26237 4287376.0 137646.0 94556 112.13223486334508
480 32674 3672218.0 176756.0 69470 74.79228314738961
481 61844 3343152.0 105712.0 95832 113.85034054790371
482 52062 1687958.0 56691.0 37900 107.18895062708368
483 30729 819205.0 39894.0 24500 73.92434952624454
484 34802 2171573.0 98106.0 79680 79.68587853953886
485 64460 3010676.0 102592.0 84167 105.64599189020588
486 52760 828925.0 26902.0 68860 110.92595346070921
487 78883 2142157.0 86361.0 86904 89.29684927224095
488 86608 715660.0 29543.0 93370 87.20766340588295
489 66130 184200.0 9547.0 74165 69.45846862888867
490 78250 2784038.0 93256.0 14820 107.4733722226988
491 22934 6031238.0 232391.0 69512 93.43071289335647
492 85513 1956507.0 76980.0 73970 91.49681995323459
493 78330 401727.0 15422.0 64590 93.77624173258982
494 31620 4512572.0 144354.0 97203 112.53764495614945
495 66129 1542353.0 70832.0 92700 78.3892986220917
496 15000 282476.0 13106.0 9030 77.59145429574241
497 90140 1316730.0 51247.0 39135 92.49766815618477
498 43961 542783.0 20380.0 41540 95.87923454367028
499 56616 3010150.0 108748.0 34679 99.64817743774599
500 63708 1902118.0 101598.0 6200 67.39920864583947
501 85535 3354393.0 105692.0 34958 114.25476668054344
502 51320 4728588.0 176172.0 41300 96.62668755534365
503 76820 1382074.0 55566.0 47184 89.54156138645935
504 37128 2914723.0 101793.0 58337 103.08177183106892
505 45134 4976998.0 223719.0 36954 80.08793531170801
506 92853 209104.0 9174.0 89603 82.05519947678222
507 22106 1237928.0 41495.0 35653 107.39946499578262
508 53050 3453750.0 124803.0 91919 99.62500901420641
509 53220 554134.0 18190.0 50170 109.66918086860912
510 79092 1423453.0 47433.0 70372 108.03514009234077
511 45380 1491761.0 49596.0 73860 108.2817082022744
512 62743 1461243.0 71469.0 41350 73.60498677748394
513 53569 3483384.0 118743.0 62751 105.60776129961346
514 76507 7240550.0 275387.0 89642 94.65218038614748
515 76228 554146.0 18460.0 67260 108.0674756229686
516 68026 1451722.0 47483.0 40932 110.06463787039571
517 49950 1613142.0 57259.0 37813 101.42180617894128
518 78394 533009.0 20019.0 72850 95.8505619661322
519 25680 3128153.0 145925.0 64104 77.17218297070413
520 38737 2492229.0 94490.0 75730 94.95210498465448
